image_path,condition,image_nr,category_nr,exemplar_nr,test_image_nr,things_category_nr,things_image_nr,things_exemplar_nr
images_fmri/hedgehog/hedgehog_06s.jpg,exp,3726,311,6,,775,11089,6
images_fmri/hedgehog/hedgehog_07s.jpg,exp,3727,311,7,,775,11090,7
images_fmri/hedgehog/hedgehog_08s.jpg,exp,3728,311,8,,775,11091,8
images_fmri/hedgehog/hedgehog_09s.jpg,exp,3729,311,9,,775,11092,9
images_fmri/hedgehog/hedgehog_10s.jpg,exp,3730,311,10,,775,11093,10
images_fmri/hedgehog/hedgehog_11n.jpg,exp,3731,311,11,,775,11094,11
images_fmri/hedgehog/hedgehog_12s.jpg,exp,3732,311,12,,775,11095,12
images_fmri/helicopter/helicopter_01b.jpg,exp,3733,312,1,,776,11099,1
images_fmri/helicopter/helicopter_02s.jpg,exp,3734,312,2,,776,11100,2
images_fmri/helicopter/helicopter_03s.jpg,exp,3735,312,3,,776,11101,3
images_fmri/helicopter/helicopter_04s.jpg,exp,3736,312,4,,776,11102,4
images_fmri/helicopter/helicopter_05s.jpg,exp,3737,312,5,,776,11103,5
images_fmri/helicopter/helicopter_06s.jpg,exp,3738,312,6,,776,11104,6
images_fmri/helicopter/helicopter_07n.jpg,exp,3739,312,7,,776,11105,7
images_fmri/helicopter/helicopter_08s.jpg,exp,3740,312,8,,776,11106,8
images_fmri/helicopter/helicopter_09s.jpg,exp,3741,312,9,,776,11107,9
images_fmri/helicopter/helicopter_10s.jpg,exp,3742,312,10,,776,11108,10
images_fmri/helicopter/helicopter_11s.jpg,exp,3743,312,11,,776,11109,11
images_fmri/helicopter/helicopter_12s.jpg,exp,3744,312,12,,776,11110,12
images_fmri/helmet/helmet_01b.jpg,exp,3745,313,1,,777,11124,1
images_fmri/helmet/helmet_02s.jpg,exp,3746,313,2,,777,11125,2
images_fmri/helmet/helmet_03s.jpg,exp,3747,313,3,,777,11126,3
images_fmri/helmet/helmet_04s.jpg,exp,3748,313,4,,777,11127,4
images_fmri/helmet/helmet_05s.jpg,exp,3749,313,5,,777,11128,5
images_fmri/helmet/helmet_06s.jpg,exp,3750,313,6,,777,11129,6
images_fmri/helmet/helmet_07s.jpg,exp,3751,313,7,,777,11130,7
images_fmri/helmet/helmet_08s.jpg,exp,3752,313,8,,777,11131,8
images_fmri/helmet/helmet_09s.jpg,exp,3753,313,9,,777,11132,9
images_fmri/helmet/helmet_10s.jpg,exp,3754,313,10,,777,11133,10
images_fmri/helmet/helmet_11s.jpg,exp,3755,313,11,,777,11134,11
images_fmri/helmet/helmet_12s.jpg,exp,3756,313,12,,777,11135,12
images_fmri/highlighter/highlighter_01b.jpg,exp,3757,314,1,,779,11148,1
images_fmri/highlighter/highlighter_02s.jpg,exp,3758,314,2,,779,11149,2
images_fmri/highlighter/highlighter_03s.jpg,exp,3759,314,3,,779,11150,3
images_fmri/highlighter/highlighter_04s.jpg,exp,3760,314,4,,779,11151,4
images_fmri/highlighter/highlighter_05s.jpg,exp,3761,314,5,,779,11152,5
images_fmri/highlighter/highlighter_06s.jpg,exp,3762,314,6,,779,11153,6
images_fmri/highlighter/highlighter_07s.jpg,exp,3763,314,7,,779,11154,7
images_fmri/highlighter/highlighter_08s.jpg,exp,3764,314,8,,779,11155,8
images_fmri/highlighter/highlighter_09s.jpg,exp,3765,314,9,,779,11156,9
images_fmri/highlighter/highlighter_10s.jpg,exp,3766,314,10,,779,11157,10
images_fmri/highlighter/highlighter_11s.jpg,exp,3767,314,11,,779,11158,11
images_fmri/highlighter/highlighter_12s.jpg,exp,3768,314,12,,779,11159,12
images_fmri/hip/hip_01b.jpg,exp,3769,315,1,,781,11172,1
images_fmri/hip/hip_02s.jpg,exp,3770,315,2,,781,11173,2
images_fmri/hip/hip_03s.jpg,exp,3771,315,3,,781,11174,3
images_fmri/hip/hip_04s.jpg,exp,3772,315,4,,781,11175,4
images_fmri/hip/hip_05s.jpg,exp,3773,315,5,,781,11176,5
images_fmri/hip/hip_06s.jpg,exp,3774,315,6,,781,11177,6
images_fmri/hip/hip_07s.jpg,exp,3775,315,7,,781,11178,7
images_fmri/hip/hip_08s.jpg,exp,3776,315,8,,781,11179,8
images_fmri/hip/hip_09s.jpg,exp,3777,315,9,,781,11180,9
images_fmri/hip/hip_10s.jpg,exp,3778,315,10,,781,11181,10
images_fmri/hip/hip_11s.jpg,exp,3779,315,11,,781,11182,11
images_fmri/hip/hip_12s.jpg,exp,3780,315,12,,781,11183,12
images_fmri/hippopotamus/hippopotamus_01b.jpg,exp,3781,316,1,,782,11184,1
images_fmri/hippopotamus/hippopotamus_02s.jpg,exp,3782,316,2,,782,11185,2
images_fmri/hippopotamus/hippopotamus_03s.jpg,exp,3783,316,3,,782,11186,3
images_fmri/hippopotamus/hippopotamus_04s.jpg,exp,3784,316,4,,782,11187,4
images_fmri/hippopotamus/hippopotamus_05s.jpg,exp,3785,316,5,,782,11188,5
images_fmri/hippopotamus/hippopotamus_06s.jpg,exp,3786,316,6,,782,11189,6
images_fmri/hippopotamus/hippopotamus_07s.jpg,exp,3787,316,7,,782,11190,7
images_fmri/hippopotamus/hippopotamus_08s.jpg,exp,3788,316,8,,782,11191,8
images_fmri/hippopotamus/hippopotamus_09s.jpg,exp,3789,316,9,,782,11192,9
images_fmri/hippopotamus/hippopotamus_10s.jpg,exp,3790,316,10,,782,11193,10
images_fmri/hippopotamus/hippopotamus_11s.jpg,exp,3791,316,11,,782,11194,11
images_fmri/hippopotamus/hippopotamus_12s.jpg,exp,3792,316,12,,782,11195,12
images_fmri/honeycomb/honeycomb_01b.jpg,exp,3793,317,1,,790,11295,1
images_fmri/honeycomb/honeycomb_02s.jpg,exp,3794,317,2,,790,11296,2
images_fmri/honeycomb/honeycomb_03s.jpg,exp,3795,317,3,,790,11297,3
images_fmri/honeycomb/honeycomb_04s.jpg,exp,3796,317,4,,790,11298,4
images_fmri/honeycomb/honeycomb_05s.jpg,exp,3797,317,5,,790,11299,5
images_fmri/honeycomb/honeycomb_06s.jpg,exp,3798,317,6,,790,11300,6
images_fmri/honeycomb/honeycomb_07n.jpg,exp,3799,317,7,,790,11301,7
images_fmri/honeycomb/honeycomb_08s.jpg,exp,3800,317,8,,790,11302,8
images_fmri/honeycomb/honeycomb_09s.jpg,exp,3801,317,9,,790,11303,9
images_fmri/honeycomb/honeycomb_10n.jpg,exp,3802,317,10,,790,11304,10
images_fmri/honeycomb/honeycomb_11n.jpg,exp,3803,317,11,,790,11305,11
images_fmri/honeycomb/honeycomb_12s.jpg,exp,3804,317,12,,790,11306,12
images_fmri/hood/hood_01b.jpg,exp,3805,318,1,,792,11327,1
images_fmri/hood/hood_02s.jpg,exp,3806,318,2,,792,11328,2
images_fmri/hood/hood_03s.jpg,exp,3807,318,3,,792,11329,3
images_fmri/hood/hood_04s.jpg,exp,3808,318,4,,792,11330,4
images_fmri/hood/hood_05s.jpg,exp,3809,318,5,,792,11331,5
images_fmri/hood/hood_06s.jpg,exp,3810,318,6,,792,11332,6
images_fmri/hood/hood_07s.jpg,exp,3811,318,7,,792,11333,7
images_fmri/hood/hood_08s.jpg,exp,3812,318,8,,792,11334,8
images_fmri/hood/hood_09s.jpg,exp,3813,318,9,,792,11335,9
images_fmri/hood/hood_10s.jpg,exp,3814,318,10,,792,11336,10
images_fmri/hood/hood_11s.jpg,exp,3815,318,11,,792,11337,11
images_fmri/hood/hood_12s.jpg,exp,3816,318,12,,792,11338,12
images_fmri/horse/horse_01b.jpg,exp,3817,319,1,,799,11421,1
images_fmri/horse/horse_02s.jpg,exp,3818,319,2,,799,11422,2
images_fmri/horse/horse_03s.jpg,exp,3819,319,3,,799,11423,3
images_fmri/horse/horse_04s.jpg,exp,3820,319,4,,799,11424,4
images_fmri/horse/horse_05s.jpg,exp,3821,319,5,,799,11425,5
images_fmri/horse/horse_06s.jpg,exp,3822,319,6,,799,11426,6
images_fmri/horse/horse_07s.jpg,exp,3823,319,7,,799,11427,7
images_fmri/horse/horse_08s.jpg,exp,3824,319,8,,799,11428,8
images_fmri/horse/horse_09s.jpg,exp,3825,319,9,,799,11429,9
images_fmri/horse/horse_10s.jpg,exp,3826,319,10,,799,11430,10
images_fmri/horse/horse_11s.jpg,exp,3827,319,11,,799,11431,11
images_fmri/horse/horse_12s.jpg,exp,3828,319,12,,799,11432,12
images_fmri/horseshoe/horseshoe_01b.jpg,exp,3829,320,1,,800,11438,1
images_fmri/horseshoe/horseshoe_02s.jpg,exp,3830,320,2,,800,11439,2
images_fmri/horseshoe/horseshoe_03s.jpg,exp,3831,320,3,,800,11440,3
images_fmri/horseshoe/horseshoe_04n.jpg,exp,3832,320,4,,800,11441,4
images_fmri/horseshoe/horseshoe_05s.jpg,exp,3833,320,5,,800,11442,5
images_fmri/horseshoe/horseshoe_06s.jpg,exp,3834,320,6,,800,11443,6
images_fmri/horseshoe/horseshoe_07s.jpg,exp,3835,320,7,,800,11444,7
images_fmri/horseshoe/horseshoe_08n.jpg,exp,3836,320,8,,800,11445,8
images_fmri/horseshoe/horseshoe_09s.jpg,exp,3837,320,9,,800,11446,9
images_fmri/horseshoe/horseshoe_10s.jpg,exp,3838,320,10,,800,11447,10
images_fmri/horseshoe/horseshoe_11n.jpg,exp,3839,320,11,,800,11448,11
images_fmri/horseshoe/horseshoe_12s.jpg,exp,3840,320,12,,800,11449,12
images_fmri/hotdog/hotdog_01b.jpg,exp,3841,321,1,,806,11525,1
images_fmri/hotdog/hotdog_02s.jpg,exp,3842,321,2,,806,11526,2
images_fmri/hotdog/hotdog_03s.jpg,exp,3843,321,3,,806,11527,3
images_fmri/hotdog/hotdog_04s.jpg,exp,3844,321,4,,806,11528,4
images_fmri/hotdog/hotdog_05s.jpg,exp,3845,321,5,,806,11529,5
images_fmri/hotdog/hotdog_06s.jpg,exp,3846,321,6,,806,11530,6
images_fmri/hotdog/hotdog_07s.jpg,exp,3847,321,7,,806,11531,7
images_fmri/hotdog/hotdog_08n.jpg,exp,3848,321,8,,806,11532,8
images_fmri/hotdog/hotdog_09s.jpg,exp,3849,321,9,,806,11533,9
images_fmri/hotdog/hotdog_10s.jpg,exp,3850,321,10,,806,11534,10
images_fmri/hotdog/hotdog_11n.jpg,exp,3851,321,11,,806,11535,11
images_fmri/hotdog/hotdog_12s.jpg,exp,3852,321,12,,806,11536,12
images_fmri/hotplate/hotplate_01b.jpg,exp,3853,322,1,,807,11537,1
images_fmri/hotplate/hotplate_02s.jpg,exp,3854,322,2,,807,11538,2
images_fmri/hotplate/hotplate_03s.jpg,exp,3855,322,3,,807,11539,3
images_fmri/hotplate/hotplate_04s.jpg,exp,3856,322,4,,807,11540,4
images_fmri/hotplate/hotplate_05s.jpg,exp,3857,322,5,,807,11541,5
images_fmri/hotplate/hotplate_06s.jpg,exp,3858,322,6,,807,11542,6
images_fmri/hotplate/hotplate_07n.jpg,exp,3859,322,7,,807,11543,7
images_fmri/hotplate/hotplate_08s.jpg,exp,3860,322,8,,807,11544,8
images_fmri/hotplate/hotplate_09s.jpg,exp,3861,322,9,,807,11545,9
images_fmri/hotplate/hotplate_10s.jpg,exp,3862,322,10,,807,11546,10
images_fmri/hotplate/hotplate_11s.jpg,exp,3863,322,11,,807,11547,11
images_fmri/hotplate/hotplate_12s.jpg,exp,3864,322,12,,807,11548,12
images_fmri/hourglass/hourglass_01b.jpg,exp,3865,323,1,,808,11549,1
images_fmri/hourglass/hourglass_02s.jpg,exp,3866,323,2,,808,11550,2
images_fmri/hourglass/hourglass_03s.jpg,exp,3867,323,3,,808,11551,3
images_fmri/hourglass/hourglass_04s.jpg,exp,3868,323,4,,808,11552,4
images_fmri/hourglass/hourglass_05s.jpg,exp,3869,323,5,,808,11553,5
images_fmri/hourglass/hourglass_06n.jpg,exp,3870,323,6,,808,11554,6
images_fmri/hourglass/hourglass_07n.jpg,exp,3871,323,7,,808,11555,7
images_fmri/hourglass/hourglass_08s.jpg,exp,3872,323,8,,808,11556,8
images_fmri/hourglass/hourglass_09s.jpg,exp,3873,323,9,,808,11557,9
images_fmri/hourglass/hourglass_10s.jpg,exp,3874,323,10,,808,11558,10
images_fmri/hourglass/hourglass_11s.jpg,exp,3875,323,11,,808,11559,11
images_fmri/hourglass/hourglass_12s.jpg,exp,3876,323,12,,808,11560,12
images_fmri/hovercraft/hovercraft_01b.jpg,exp,3877,324,1,,809,11563,1
images_fmri/hovercraft/hovercraft_02s.jpg,exp,3878,324,2,,809,11564,2
images_fmri/hovercraft/hovercraft_03s.jpg,exp,3879,324,3,,809,11565,3
images_fmri/hovercraft/hovercraft_04s.jpg,exp,3880,324,4,,809,11566,4
images_fmri/hovercraft/hovercraft_05s.jpg,exp,3881,324,5,,809,11567,5
images_fmri/hovercraft/hovercraft_06s.jpg,exp,3882,324,6,,809,11568,6
images_fmri/hovercraft/hovercraft_07s.jpg,exp,3883,324,7,,809,11569,7
images_fmri/hovercraft/hovercraft_08s.jpg,exp,3884,324,8,,809,11570,8
images_fmri/hovercraft/hovercraft_09s.jpg,exp,3885,324,9,,809,11571,9
images_fmri/hovercraft/hovercraft_10s.jpg,exp,3886,324,10,,809,11572,10
images_fmri/hovercraft/hovercraft_11s.jpg,exp,3887,324,11,,809,11573,11
images_fmri/hovercraft/hovercraft_12s.jpg,exp,3888,324,12,,809,11574,12
images_fmri/hula_hoop/hula_hoop_01b.jpg,exp,3889,325,1,,811,11594,1
images_fmri/hula_hoop/hula_hoop_02s.jpg,exp,3890,325,2,,811,11595,2
images_fmri/hula_hoop/hula_hoop_03s.jpg,exp,3891,325,3,,811,11596,3
images_fmri/hula_hoop/hula_hoop_04s.jpg,exp,3892,325,4,,811,11597,4
images_fmri/hula_hoop/hula_hoop_05s.jpg,exp,3893,325,5,,811,11598,5
images_fmri/hula_hoop/hula_hoop_06s.jpg,exp,3894,325,6,,811,11599,6
images_fmri/hula_hoop/hula_hoop_07s.jpg,exp,3895,325,7,,811,11600,7
images_fmri/hula_hoop/hula_hoop_08s.jpg,exp,3896,325,8,,811,11601,8
images_fmri/hula_hoop/hula_hoop_09s.jpg,exp,3897,325,9,,811,11602,9
images_fmri/hula_hoop/hula_hoop_10s.jpg,exp,3898,325,10,,811,11603,10
images_fmri/hula_hoop/hula_hoop_11s.jpg,exp,3899,325,11,,811,11604,11
images_fmri/hula_hoop/hula_hoop_12s.jpg,exp,3900,325,12,,811,11605,12
images_fmri/iceskate/iceskate_01b.jpg,exp,3901,326,1,,824,11776,1
images_fmri/iceskate/iceskate_02s.jpg,exp,3902,326,2,,824,11777,2
images_fmri/iceskate/iceskate_03s.jpg,exp,3903,326,3,,824,11778,3
images_fmri/iceskate/iceskate_04s.jpg,exp,3904,326,4,,824,11779,4
images_fmri/iceskate/iceskate_05s.jpg,exp,3905,326,5,,824,11780,5
images_fmri/iceskate/iceskate_06s.jpg,exp,3906,326,6,,824,11781,6
images_fmri/iceskate/iceskate_07s.jpg,exp,3907,326,7,,824,11782,7
images_fmri/iceskate/iceskate_08s.jpg,exp,3908,326,8,,824,11783,8
images_fmri/iceskate/iceskate_09s.jpg,exp,3909,326,9,,824,11784,9
images_fmri/iceskate/iceskate_10s.jpg,exp,3910,326,10,,824,11785,10
images_fmri/iceskate/iceskate_11s.jpg,exp,3911,326,11,,824,11786,11
images_fmri/iceskate/iceskate_12s.jpg,exp,3912,326,12,,824,11787,12
images_fmri/icicle/icicle_01b.jpg,exp,3913,327,1,,825,11790,1
images_fmri/icicle/icicle_02s.jpg,exp,3914,327,2,,825,11791,2
images_fmri/icicle/icicle_03s.jpg,exp,3915,327,3,,825,11792,3
images_fmri/icicle/icicle_04s.jpg,exp,3916,327,4,,825,11793,4
images_fmri/icicle/icicle_05s.jpg,exp,3917,327,5,,825,11794,5
images_fmri/icicle/icicle_06s.jpg,exp,3918,327,6,,825,11795,6
images_fmri/icicle/icicle_07s.jpg,exp,3919,327,7,,825,11796,7
images_fmri/icicle/icicle_08s.jpg,exp,3920,327,8,,825,11797,8
images_fmri/icicle/icicle_09s.jpg,exp,3921,327,9,,825,11798,9
images_fmri/icicle/icicle_10s.jpg,exp,3922,327,10,,825,11799,10
images_fmri/icicle/icicle_11s.jpg,exp,3923,327,11,,825,11800,11
images_fmri/icicle/icicle_12s.jpg,exp,3924,327,12,,825,11801,12
images_fmri/iguana/iguana_01b.jpg,exp,3925,328,1,,826,11802,1
images_fmri/iguana/iguana_02s.jpg,exp,3926,328,2,,826,11803,2
images_fmri/iguana/iguana_03s.jpg,exp,3927,328,3,,826,11804,3
images_fmri/iguana/iguana_04s.jpg,exp,3928,328,4,,826,11805,4
images_fmri/iguana/iguana_05n.jpg,exp,3929,328,5,,826,11806,5
images_fmri/iguana/iguana_06s.jpg,exp,3930,328,6,,826,11807,6
images_fmri/iguana/iguana_07s.jpg,exp,3931,328,7,,826,11808,7
images_fmri/iguana/iguana_08s.jpg,exp,3932,328,8,,826,11809,8
images_fmri/iguana/iguana_09s.jpg,exp,3933,328,9,,826,11810,9
images_fmri/iguana/iguana_10n.jpg,exp,3934,328,10,,826,11811,10
images_fmri/iguana/iguana_11s.jpg,exp,3935,328,11,,826,11812,11
images_fmri/iguana/iguana_12s.jpg,exp,3936,328,12,,826,11813,12
images_fmri/inhaler/inhaler_01b.jpg,exp,3937,329,1,,829,11852,1
images_fmri/inhaler/inhaler_02s.jpg,exp,3938,329,2,,829,11853,2
images_fmri/inhaler/inhaler_03s.jpg,exp,3939,329,3,,829,11854,3
images_fmri/inhaler/inhaler_04s.jpg,exp,3940,329,4,,829,11855,4
images_fmri/inhaler/inhaler_05s.jpg,exp,3941,329,5,,829,11856,5
images_fmri/inhaler/inhaler_06s.jpg,exp,3942,329,6,,829,11857,6
images_fmri/inhaler/inhaler_07s.jpg,exp,3943,329,7,,829,11858,7
images_fmri/inhaler/inhaler_08s.jpg,exp,3944,329,8,,829,11859,8
images_fmri/inhaler/inhaler_09s.jpg,exp,3945,329,9,,829,11860,9
images_fmri/inhaler/inhaler_10s.jpg,exp,3946,329,10,,829,11861,10
images_fmri/inhaler/inhaler_11s.jpg,exp,3947,329,11,,829,11862,11
images_fmri/inhaler/inhaler_12s.jpg,exp,3948,329,12,,829,11863,12
images_fmri/iron/iron_01b.jpg,exp,3949,330,1,,833,11904,1
images_fmri/iron/iron_02s.jpg,exp,3950,330,2,,833,11905,2
images_fmri/iron/iron_03s.jpg,exp,3951,330,3,,833,11906,3
images_fmri/iron/iron_04s.jpg,exp,3952,330,4,,833,11907,4
images_fmri/iron/iron_05s.jpg,exp,3953,330,5,,833,11908,5
images_fmri/iron/iron_06s.jpg,exp,3954,330,6,,833,11909,6
images_fmri/iron/iron_07s.jpg,exp,3955,330,7,,833,11910,7
images_fmri/iron/iron_08s.jpg,exp,3956,330,8,,833,11911,8
images_fmri/iron/iron_09s.jpg,exp,3957,330,9,,833,11912,9
images_fmri/iron/iron_10s.jpg,exp,3958,330,10,,833,11913,10
images_fmri/iron/iron_11s.jpg,exp,3959,330,11,,833,11914,11
images_fmri/iron/iron_12s.jpg,exp,3960,330,12,,833,11915,12
images_fmri/jack/jack_01b.jpg,exp,3961,331,1,,836,11949,1
images_fmri/jack/jack_02s.jpg,exp,3962,331,2,,836,11950,2
images_fmri/jack/jack_03s.jpg,exp,3963,331,3,,836,11951,3
images_fmri/jack/jack_04s.jpg,exp,3964,331,4,,836,11952,4
images_fmri/jack/jack_05s.jpg,exp,3965,331,5,,836,11953,5
images_fmri/jack/jack_06s.jpg,exp,3966,331,6,,836,11954,6
images_fmri/jack/jack_07s.jpg,exp,3967,331,7,,836,11955,7
images_fmri/jack/jack_08s.jpg,exp,3968,331,8,,836,11956,8
images_fmri/jack/jack_09s.jpg,exp,3969,331,9,,836,11957,9
images_fmri/jack/jack_10s.jpg,exp,3970,331,10,,836,11958,10
images_fmri/jack/jack_11s.jpg,exp,3971,331,11,,836,11959,11
images_fmri/jack/jack_12s.jpg,exp,3972,331,12,,836,11960,12
images_fmri/jam/jam_01b.jpg,exp,3973,332,1,,840,12005,1
images_fmri/jam/jam_02s.jpg,exp,3974,332,2,,840,12006,2
images_fmri/jam/jam_03s.jpg,exp,3975,332,3,,840,12007,3
images_fmri/jam/jam_04s.jpg,exp,3976,332,4,,840,12008,4
images_fmri/jam/jam_05s.jpg,exp,3977,332,5,,840,12009,5
images_fmri/jam/jam_06s.jpg,exp,3978,332,6,,840,12010,6
images_fmri/jam/jam_07s.jpg,exp,3979,332,7,,840,12011,7
images_fmri/jam/jam_08s.jpg,exp,3980,332,8,,840,12012,8
images_fmri/jam/jam_09s.jpg,exp,3981,332,9,,840,12013,9
images_fmri/jam/jam_10s.jpg,exp,3982,332,10,,840,12014,10
images_fmri/jam/jam_11s.jpg,exp,3983,332,11,,840,12015,11
images_fmri/jam/jam_12s.jpg,exp,3984,332,12,,840,12016,12
images_fmri/jar/jar_01s.jpg,exp,3985,333,1,,841,12020,1
images_fmri/jar/jar_02s.jpg,exp,3986,333,2,,841,12021,2
images_fmri/jar/jar_03s.jpg,exp,3987,333,3,,841,12022,3
images_fmri/jar/jar_04s.jpg,exp,3988,333,4,,841,12023,4
images_fmri/jar/jar_05s.jpg,exp,3989,333,5,,841,12024,5
images_fmri/jar/jar_06s.jpg,exp,3990,333,6,,841,12025,6
images_fmri/jar/jar_07s.jpg,exp,3991,333,7,,841,12026,7
images_fmri/jar/jar_08s.jpg,exp,3992,333,8,,841,12027,8
images_fmri/jar/jar_09s.jpg,exp,3993,333,9,,841,12028,9
images_fmri/jar/jar_10s.jpg,exp,3994,333,10,,841,12029,10
images_fmri/jar/jar_11s.jpg,exp,3995,333,11,,841,12030,11
images_fmri/jar/jar_12s.jpg,exp,3996,333,12,,841,12031,12
images_fmri/jeans/jeans_01s.jpg,exp,3997,334,1,,843,12046,1
images_fmri/jeans/jeans_02s.jpg,exp,3998,334,2,,843,12047,2
images_fmri/jeans/jeans_03s.jpg,exp,3999,334,3,,843,12048,3
images_fmri/jeans/jeans_04s.jpg,exp,4000,334,4,,843,12049,4
images_fmri/jeans/jeans_05s.jpg,exp,4001,334,5,,843,12050,5
images_fmri/jeans/jeans_06s.jpg,exp,4002,334,6,,843,12051,6
images_fmri/jeans/jeans_07s.jpg,exp,4003,334,7,,843,12052,7
images_fmri/jeans/jeans_08s.jpg,exp,4004,334,8,,843,12053,8
images_fmri/jeans/jeans_09s.jpg,exp,4005,334,9,,843,12054,9
images_fmri/jeans/jeans_10s.jpg,exp,4006,334,10,,843,12055,10
images_fmri/jeans/jeans_11s.jpg,exp,4007,334,11,,843,12056,11
images_fmri/jeans/jeans_12s.jpg,exp,4008,334,12,,843,12057,12
images_fmri/jellyfish/jellyfish_01b.jpg,exp,4009,335,1,,846,12091,1
images_fmri/jellyfish/jellyfish_02s.jpg,exp,4010,335,2,,846,12092,2
images_fmri/jellyfish/jellyfish_03s.jpg,exp,4011,335,3,,846,12093,3
images_fmri/jellyfish/jellyfish_04s.jpg,exp,4012,335,4,,846,12094,4
images_fmri/jellyfish/jellyfish_05s.jpg,exp,4013,335,5,,846,12095,5
images_fmri/jellyfish/jellyfish_06s.jpg,exp,4014,335,6,,846,12096,6
images_fmri/jellyfish/jellyfish_07s.jpg,exp,4015,335,7,,846,12097,7
images_fmri/jellyfish/jellyfish_08n.jpg,exp,4016,335,8,,846,12098,8
images_fmri/jellyfish/jellyfish_09s.jpg,exp,4017,335,9,,846,12099,9
images_fmri/jellyfish/jellyfish_10s.jpg,exp,4018,335,10,,846,12100,10
images_fmri/jellyfish/jellyfish_11s.jpg,exp,4019,335,11,,846,12101,11
images_fmri/jellyfish/jellyfish_12s.jpg,exp,4020,335,12,,846,12102,12
images_fmri/jersey/jersey_01b.jpg,exp,4021,336,1,,847,12106,1
images_fmri/jersey/jersey_02s.jpg,exp,4022,336,2,,847,12107,2
images_fmri/jersey/jersey_03s.jpg,exp,4023,336,3,,847,12108,3
images_fmri/jersey/jersey_04s.jpg,exp,4024,336,4,,847,12109,4
images_fmri/jersey/jersey_05s.jpg,exp,4025,336,5,,847,12110,5
images_fmri/jersey/jersey_06s.jpg,exp,4026,336,6,,847,12111,6
images_fmri/jersey/jersey_07s.jpg,exp,4027,336,7,,847,12112,7
images_fmri/jersey/jersey_08s.jpg,exp,4028,336,8,,847,12113,8
images_fmri/jersey/jersey_09s.jpg,exp,4029,336,9,,847,12114,9
images_fmri/jersey/jersey_10s.jpg,exp,4030,336,10,,847,12115,10
images_fmri/jersey/jersey_11s.jpg,exp,4031,336,11,,847,12116,11
images_fmri/jersey/jersey_12s.jpg,exp,4032,336,12,,847,12117,12
images_fmri/joystick/joystick_01b.jpg,exp,4033,337,1,,853,12200,1
images_fmri/joystick/joystick_02s.jpg,exp,4034,337,2,,853,12201,2
images_fmri/joystick/joystick_03s.jpg,exp,4035,337,3,,853,12202,3
images_fmri/joystick/joystick_04s.jpg,exp,4036,337,4,,853,12203,4
images_fmri/joystick/joystick_05s.jpg,exp,4037,337,5,,853,12204,5
images_fmri/joystick/joystick_06s.jpg,exp,4038,337,6,,853,12205,6
images_fmri/joystick/joystick_07s.jpg,exp,4039,337,7,,853,12206,7
images_fmri/joystick/joystick_08s.jpg,exp,4040,337,8,,853,12207,8
images_fmri/joystick/joystick_09s.jpg,exp,4041,337,9,,853,12208,9
images_fmri/joystick/joystick_10s.jpg,exp,4042,337,10,,853,12209,10
images_fmri/joystick/joystick_11s.jpg,exp,4043,337,11,,853,12210,11
images_fmri/joystick/joystick_12s.jpg,exp,4044,337,12,,853,12211,12
images_fmri/jukebox/jukebox_01n.jpg,exp,4045,338,1,,858,12266,1
images_fmri/jukebox/jukebox_02s.jpg,exp,4046,338,2,,858,12267,2
images_fmri/jukebox/jukebox_03n.jpg,exp,4047,338,3,,858,12268,3
images_fmri/jukebox/jukebox_04s.jpg,exp,4048,338,4,,858,12269,4
images_fmri/jukebox/jukebox_05s.jpg,exp,4049,338,5,,858,12270,5
images_fmri/jukebox/jukebox_06s.jpg,exp,4050,338,6,,858,12271,6
images_fmri/jukebox/jukebox_07s.jpg,exp,4051,338,7,,858,12272,7
images_fmri/jukebox/jukebox_08s.jpg,exp,4052,338,8,,858,12273,8
images_fmri/jukebox/jukebox_09s.jpg,exp,4053,338,9,,858,12274,9
images_fmri/jukebox/jukebox_10s.jpg,exp,4054,338,10,,858,12275,10
images_fmri/jukebox/jukebox_11s.jpg,exp,4055,338,11,,858,12276,11
images_fmri/jukebox/jukebox_12n.jpg,exp,4056,338,12,,858,12277,12
images_fmri/kale/kale_01b.jpg,exp,4057,339,1,,861,12306,1
images_fmri/kale/kale_02s.jpg,exp,4058,339,2,,861,12307,2
images_fmri/kale/kale_03s.jpg,exp,4059,339,3,,861,12308,3
images_fmri/kale/kale_04s.jpg,exp,4060,339,4,,861,12309,4
images_fmri/kale/kale_05s.jpg,exp,4061,339,5,,861,12310,5
images_fmri/kale/kale_06s.jpg,exp,4062,339,6,,861,12311,6
images_fmri/kale/kale_07s.jpg,exp,4063,339,7,,861,12312,7
images_fmri/kale/kale_08s.jpg,exp,4064,339,8,,861,12313,8
images_fmri/kale/kale_09s.jpg,exp,4065,339,9,,861,12314,9
images_fmri/kale/kale_10s.jpg,exp,4066,339,10,,861,12315,10
images_fmri/kale/kale_11s.jpg,exp,4067,339,11,,861,12316,11
images_fmri/kale/kale_12s.jpg,exp,4068,339,12,,861,12317,12
images_fmri/kangaroo/kangaroo_01b.jpg,exp,4069,340,1,,863,12333,1
images_fmri/kangaroo/kangaroo_02s.jpg,exp,4070,340,2,,863,12334,2
images_fmri/kangaroo/kangaroo_03n.jpg,exp,4071,340,3,,863,12335,3
images_fmri/kangaroo/kangaroo_04s.jpg,exp,4072,340,4,,863,12336,4
